Campus,Year,Building,Room,RoomType,Date,Start,End,BookingType,Department,Booking,Module,Section,Staff
UBCV,2023-2024,ALRD,112,General,2023-12-11,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,112,General,2023-12-18,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,113,General,2023-12-11,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,113,General,2023-12-18,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,B101,General,2023-12-11,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,B101,General,2023-12-18,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,121,General,2023-12-11,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,121,General,2023-12-18,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,105,General,2023-12-11,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,105,General,2023-12-18,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,105,General,2024-04-22,7:00,22:00,WRB-ACTIVE,WRB_UBC,"23WT2 Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): April 22, 2024) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,121,General,2024-04-22,7:00,22:00,WRB-ACTIVE,WRB_UBC,"23WT2 Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): April 22, 2024) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,B101,General,2024-04-22,7:00,22:00,WRB-ACTIVE,WRB_UBC,"23WT2 Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): April 22, 2024) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,113,General,2024-04-22,7:00,22:00,WRB-ACTIVE,WRB_UBC,"23WT2 Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): April 22, 2024) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,112,General,2024-04-22,7:00,22:00,WRB-ACTIVE,WRB_UBC,"23WT2 Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): April 22, 2024) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,105,General,2024-01-08,8:30,11:30,LEC,LAW-V,LAW 590-W/LEC/003, , ,"Goulden, James"
UBCV,2023-2024,ALRD,105,General,2024-01-15,8:30,11:30,LEC,LAW-V,LAW 590-W/LEC/003, , ,"Goulden, James"
UBCV,2023-2024,ALRD,105,General,2024-01-22,8:30,11:30,LEC,LAW-V,LAW 590-W/LEC/003, , ,"Goulden, James"
UBCV,2023-2024,ALRD,105,General,2024-01-29,8:30,11:30,LEC,LAW-V,LAW 590-W/LEC/003, , ,"Goulden, James"
UBCV,2023-2024,ALRD,105,General,2024-02-05,8:30,11:30,LEC,LAW-V,LAW 590-W/LEC/003, , ,"Goulden, James"
UBCV,2023-2024,ALRD,105,General,2024-02-12,8:30,11:30,LEC,LAW-V,LAW 590-W/LEC/003, , ,"Goulden, James"
UBCV,2023-2024,ALRD,105,General,2024-02-26,8:30,11:30,LEC,LAW-V,LAW 590-W/LEC/003, , ,"Goulden, James"
UBCV,2023-2024,ALRD,105,General,2024-03-04,8:30,11:30,LEC,LAW-V,LAW 590-W/LEC/003, , ,"Goulden, James"
UBCV,2023-2024,ALRD,105,General,2024-03-11,8:30,11:30,LEC,LAW-V,LAW 590-W/LEC/003, , ,"Goulden, James"
UBCV,2023-2024,ALRD,105,General,2024-03-18,8:30,11:30,LEC,LAW-V,LAW 590-W/LEC/003, , ,"Goulden, James"
UBCV,2023-2024,ALRD,105,General,2024-03-25,8:30,11:30,LEC,LAW-V,LAW 590-W/LEC/003, , ,"Goulden, James"
UBCV,2023-2024,ALRD,105,General,2024-04-01,8:30,11:30,LEC,LAW-V,LAW 590-W/LEC/003, , ,"Goulden, James"
UBCV,2023-2024,ALRD,105,General,2024-04-08,8:30,11:30,LEC,LAW-V,LAW 590-W/LEC/003, , ,"Goulden, James"
UBCV,2023-2024,ALRD,105,General,2023-09-04,9:30,12:30,LEC,LAW-V,LAW 200-W/003,LAW 200-W,003,"Parkes, Debra"
UBCV,2023-2024,ALRD,105,General,2023-09-11,9:30,12:30,LEC,LAW-V,LAW 200-W/003,LAW 200-W,003,"Parkes, Debra"
UBCV,2023-2024,ALRD,105,General,2023-09-18,9:30,12:30,LEC,LAW-V,LAW 200-W/003,LAW 200-W,003,"Parkes, Debra"
UBCV,2023-2024,ALRD,105,General,2023-09-25,9:30,12:30,LEC,LAW-V,LAW 200-W/003,LAW 200-W,003,"Parkes, Debra"
UBCV,2023-2024,ALRD,105,General,2023-10-02,9:30,12:30,LEC,LAW-V,LAW 200-W/003,LAW 200-W,003,"Parkes, Debra"
UBCV,2023-2024,ALRD,105,General,2023-10-09,9:30,12:30,LEC,LAW-V,LAW 200-W/003,LAW 200-W,003,"Parkes, Debra"
UBCV,2023-2024,ALRD,105,General,2023-10-16,9:30,12:30,LEC,LAW-V,LAW 200-W/003,LAW 200-W,003,"Parkes, Debra"
UBCV,2023-2024,ALRD,105,General,2023-10-23,9:30,12:30,LEC,LAW-V,LAW 200-W/003,LAW 200-W,003,"Parkes, Debra"
UBCV,2023-2024,ALRD,105,General,2023-10-30,9:30,12:30,LEC,LAW-V,LAW 200-W/003,LAW 200-W,003,"Parkes, Debra"
UBCV,2023-2024,ALRD,105,General,2023-11-06,9:30,12:30,LEC,LAW-V,LAW 200-W/003,LAW 200-W,003,"Parkes, Debra"
UBCV,2023-2024,ALRD,105,General,2023-11-13,9:30,12:30,LEC,LAW-V,LAW 200-W/003,LAW 200-W,003,"Parkes, Debra"
UBCV,2023-2024,ALRD,105,General,2023-11-20,9:30,12:30,LEC,LAW-V,LAW 200-W/003,LAW 200-W,003,"Parkes, Debra"
UBCV,2023-2024,ALRD,105,General,2023-11-27,9:30,12:30,LEC,LAW-V,LAW 200-W/003,LAW 200-W,003,"Parkes, Debra"
UBCV,2023-2024,ALRD,105,General,2023-12-04,9:30,12:30,LEC,LAW-V,LAW 200-W/003,LAW 200-W,003,"Parkes, Debra"
UBCV,2023-2024,ALRD,105,General,2024-05-06,10:00,12:30,LEC,LAW-V,LAW 507-S/LEC/001, ,001,"Gordon, Sara"
UBCV,2023-2024,ALRD,105,General,2024-05-13,10:00,12:30,LEC,LAW-V,LAW 507-S/LEC/001, ,001,"Gordon, Sara"
UBCV,2023-2024,ALRD,105,General,2024-05-20,10:00,12:30,LEC,LAW-V,LAW 507-S/LEC/001, ,001,"Gordon, Sara"
UBCV,2023-2024,ALRD,105,General,2024-05-27,10:00,12:30,LEC,LAW-V,LAW 507-S/LEC/001, ,001,"Gordon, Sara"
UBCV,2023-2024,ALRD,105,General,2024-06-03,10:00,12:30,LEC,LAW-V,LAW 507-S/LEC/001, ,001,"Gordon, Sara"
UBCV,2023-2024,ALRD,105,General,2024-06-10,10:00,12:30,LEC,LAW-V,LAW 507-S/LEC/001, ,001,"Gordon, Sara"
UBCV,2023-2024,ALRD,105,General,2024-06-17,10:00,12:30,LEC,LAW-V,LAW 507-S/LEC/001, ,001,"Gordon, Sara"
UBCV,2023-2024,ALRD,105,General,2024-06-24,10:00,12:30,LEC,LAW-V,LAW 507-S/LEC/001, ,001,"Gordon, Sara"
UBCV,2023-2024,ALRD,105,General,2024-07-01,10:00,12:30,LEC,LAW-V,LAW 507-S/LEC/001, ,001,"Gordon, Sara"
UBCV,2023-2024,ALRD,105,General,2024-07-08,10:00,12:30,LEC,LAW-V,LAW 507-S/LEC/001, ,001,"Gordon, Sara"
UBCV,2023-2024,ALRD,105,General,2024-07-15,10:00,12:30,LEC,LAW-V,LAW 507-S/LEC/001, ,001,"Gordon, Sara"
UBCV,2023-2024,ALRD,105,General,2024-07-22,10:00,12:30,LEC,LAW-V,LAW 507-S/LEC/001, ,001,"Gordon, Sara"
UBCV,2023-2024,ALRD,112,General,2023-12-12,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,112,General,2023-12-19,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,113,General,2023-12-12,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,113,General,2023-12-19,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,B101,General,2023-12-12,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,B101,General,2023-12-19,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,121,General,2023-12-12,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,121,General,2023-12-19,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,105,General,2023-12-12,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,105,General,2023-12-19,7:00,22:00,WRB-ACTIVE,WRB_UBC,"Exams  Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): December 11, 2023-December 18, 2023) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,105,General,2024-04-23,7:00,22:00,WRB-ACTIVE,WRB_UBC,"23WT2 Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): April 22, 2024) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,121,General,2024-04-23,7:00,22:00,WRB-ACTIVE,WRB_UBC,"23WT2 Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): April 22, 2024) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,B101,General,2024-04-23,7:00,22:00,WRB-ACTIVE,WRB_UBC,"23WT2 Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): April 22, 2024) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,113,General,2024-04-23,7:00,22:00,WRB-ACTIVE,WRB_UBC,"23WT2 Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): April 22, 2024) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,112,General,2024-04-23,7:00,22:00,WRB-ACTIVE,WRB_UBC,"23WT2 Mon, Tue, Wed, Thu, Fri, Sat, Sun (week(s): April 22, 2024) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,105,General,2024-04-16,7:00,22:00,WRB-ACTIVE,WRB_UBC,"23WT2 Tue, Wed, Thu, Fri, Sat, Sun (week(s): April 15, 2024) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,121,General,2024-04-16,7:00,22:00,WRB-ACTIVE,WRB_UBC,"23WT2 Tue, Wed, Thu, Fri, Sat, Sun (week(s): April 15, 2024) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,B101,General,2024-04-16,7:00,22:00,WRB-ACTIVE,WRB_UBC,"23WT2 Tue, Wed, Thu, Fri, Sat, Sun (week(s): April 15, 2024) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,113,General,2024-04-16,7:00,22:00,WRB-ACTIVE,WRB_UBC,"23WT2 Tue, Wed, Thu, Fri, Sat, Sun (week(s): April 15, 2024) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,112,General,2024-04-16,7:00,22:00,WRB-ACTIVE,WRB_UBC,"23WT2 Tue, Wed, Thu, Fri, Sat, Sun (week(s): April 15, 2024) 7:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,121,General,2023-08-29,8:00,17:00,WRB-ACTIVE,WRB_UBC,"Law Orientation Tue, Wed, Thu, Fri (week(s): August 28, 2023) 8:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,113,General,2023-08-29,8:00,17:00,WRB-ACTIVE,WRB_UBC,"Law Orientation Tue, Wed, Thu, Fri (week(s): August 28, 2023) 8:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,112,General,2023-08-29,8:00,17:00,WRB-ACTIVE,WRB_UBC,"Law Orientation Tue, Wed, Thu, Fri (week(s): August 28, 2023) 8:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,105,General,2023-08-29,8:00,17:00,WRB-ACTIVE,WRB_UBC,"Law Orientation Tue, Wed, Thu, Fri (week(s): August 28, 2023) 8:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,B101,General,2023-08-29,8:00,17:00,WRB-ACTIVE,WRB_UBC,"Law Orientation Tue, Wed, Thu, Fri (week(s): August 28, 2023) 8:00 - ALRD 105, ALRD 112, ALRD 113, ALRD 121, ALRD B101", , , 
UBCV,2023-2024,ALRD,105,General,2023-09-05,9:00,10:30,LEC,LAW-V,LAW 400-W/LEC/001, ,001,"Harris, Nikos"
UBCV,2023-2024,ALRD,105,General,2023-09-12,9:00,10:30,LEC,LAW-V,LAW 400-W/LEC/001, ,001,"Harris, Nikos"
UBCV,2023-2024,ALRD,105,General,2023-09-19,9:00,10:30,LEC,LAW-V,LAW 400-W/LEC/001, ,001,"Harris, Nikos"
UBCV,2023-2024,ALRD,105,General,2023-09-26,9:00,10:30,LEC,LAW-V,LAW 400-W/LEC/001, ,001,"Harris, Nikos"
UBCV,2023-2024,ALRD,105,General,2023-10-03,9:00,10:30,LEC,LAW-V,LAW 400-W/LEC/001, ,001,"Harris, Nikos"
UBCV,2023-2024,ALRD,105,General,2023-10-10,9:00,10:30,LEC,LAW-V,LAW 400-W/LEC/001, ,001,"Harris, Nikos"
UBCV,2023-2024,ALRD,105,General,2023-10-17,9:00,10:30,LEC,LAW-V,LAW 400-W/LEC/001, ,001,"Harris, Nikos"
UBCV,2023-2024,ALRD,105,General,2023-10-24,9:00,10:30,LEC,LAW-V,LAW 400-W/LEC/001, ,001,"Harris, Nikos"
UBCV,2023-2024,ALRD,105,General,2023-10-31,9:00,10:30,LEC,LAW-V,LAW 400-W/LEC/001, ,001,"Harris, Nikos"
UBCV,2023-2024,ALRD,105,General,2023-11-07,9:00,10:30,LEC,LAW-V,LAW 400-W/LEC/001, ,001,"Harris, Nikos"
UBCV,2023-2024,ALRD,105,General,2023-11-14,9:00,10:30,LEC,LAW-V,LAW 400-W/LEC/001, ,001,"Harris, Nikos"
UBCV,2023-2024,ALRD,105,General,2023-11-21,9:00,10:30,LEC,LAW-V,LAW 400-W/LEC/001, ,001,"Harris, Nikos"
UBCV,2023-2024,ALRD,105,General,2023-11-28,9:00,10:30,LEC,LAW-V,LAW 400-W/LEC/001, ,001,"Harris, Nikos"
UBCV,2023-2024,ALRD,105,General,2023-12-05,9:00,10:30,LEC,LAW-V,LAW 400-W/LEC/001, ,001,"Harris, Nikos"
UBCV,2023-2024,ALRD,105,General,2024-01-09,9:00,10:30,LEC,LAW-V,LAW 300-W/LEC/002,LAW 300-W,002,"Goold, Benjamin"
UBCV,2023-2024,ALRD,105,General,2024-01-16,9:00,10:30,LEC,LAW-V,LAW 300-W/LEC/002,LAW 300-W,002,"Goold, Benjamin"
UBCV,2023-2024,ALRD,105,General,2024-01-23,9:00,10:30,LEC,LAW-V,LAW 300-W/LEC/002,LAW 300-W,002,"Goold, Benjamin"
UBCV,2023-2024,ALRD,105,General,2024-01-30,9:00,10:30,LEC,LAW-V,LAW 300-W/LEC/002,LAW 300-W,002,"Goold, Benjamin"
UBCV,2023-2024,ALRD,105,General,2024-02-06,9:00,10:30,LEC,LAW-V,LAW 300-W/LEC/002,LAW 300-W,002,"Goold, Benjamin"
UBCV,2023-2024,ALRD,105,General,2024-02-13,9:00,10:30,LEC,LAW-V,LAW 300-W/LEC/002,LAW 300-W,002,"Goold, Benjamin"
UBCV,2023-2024,ALRD,105,General,2024-02-27,9:00,10:30,LEC,LAW-V,LAW 300-W/LEC/002,LAW 300-W,002,"Goold, Benjamin"
UBCV,2023-2024,ALRD,105,General,2024-03-05,9:00,10:30,LEC,LAW-V,LAW 300-W/LEC/002,LAW 300-W,002,"Goold, Benjamin"
UBCV,2023-2024,ALRD,105,General,2024-03-12,9:00,10:30,LEC,LAW-V,LAW 300-W/LEC/002,LAW 300-W,002,"Goold, Benjamin"
UBCV,2023-2024,ALRD,105,General,2024-03-19,9:00,10:30,LEC,LAW-V,LAW 300-W/LEC/002,LAW 300-W,002,"Goold, Benjamin"
UBCV,2023-2024,ALRD,105,General,2024-03-26,9:00,10:30,LEC,LAW-V,LAW 300-W/LEC/002,LAW 300-W,002,"Goold, Benjamin"
UBCV,2023-2024,ALRD,105,General,2024-04-02,9:00,10:30,LEC,LAW-V,LAW 300-W/LEC/002,LAW 300-W,002,"Goold, Benjamin"
UBCV,2023-2024,ALRD,105,General,2024-04-09,9:00,10:30,LEC,LAW-V,LAW 300-W/LEC/002,LAW 300-W,002,"Goold, Benjamin"
UBCV,2023-2024,ALRD,105,General,2024-05-07,9:00,12:30,LEC,LAW-V,LAW 515-S/LEC/001,LAW 515-S,001,"Russo, Robert"
UBCV,2023-2024,ALRD,105,General,2024-05-14,9:00,12:30,LEC,LAW-V,LAW 515-S/LEC/001,LAW 515-S,001,"Russo, Robert"
UBCV,2023-2024,ALRD,105,General,2024-05-21,9:00,12:30,LEC,LAW-V,LAW 515-S/LEC/001,LAW 515-S,001,"Russo, Robert"
UBCV,2023-2024,ALRD,105,General,2024-05-28,9:00,12:30,LEC,LAW-V,LAW 515-S/LEC/001,LAW 515-S,001,"Russo, Robert"
UBCV,2023-2024,ALRD,105,General,2024-06-04,9:00,12:30,LEC,LAW-V,LAW 515-S/LEC/001,LAW 515-S,001,"Russo, Robert"
UBCV,2023-2024,ALRD,105,General,2024-06-11,9:00,12:30,LEC,LAW-V,LAW 515-S/LEC/001,LAW 515-S,001,"Russo, Robert"
UBCV,2023-2024,ALRD,105,General,2024-06-18,9:00,12:30,LEC,LAW-V,LAW 505-S/LEC/001,LAW 505-S,001,"Danay, Robert"
UBCV,2023-2024,ALRD,105,General,2024-06-25,9:00,12:30,LEC,LAW-V,LAW 505-S/LEC/001,LAW 505-S,001,"Danay, Robert"
UBCV,2023-2024,ALRD,105,General,2024-07-02,9:00,12:30,LEC,LAW-V,LAW 505-S/LEC/001,LAW 505-S,001,"Danay, Robert"
UBCV,2023-2024,ALRD,105,General,2024-07-09,9:00,12:30,LEC,LAW-V,LAW 505-S/LEC/001,LAW 505-S,001,"Danay, Robert"
UBCV,2023-2024,ALRD,105,General,2024-07-16,9:00,12:30,LEC,LAW-V,LAW 505-S/LEC/001,LAW 505-S,001,"Danay, Robert"
UBCV,2023-2024,ALRD,105,General,2024-07-23,9:00,12:30,LEC,LAW-V,LAW 505-S/LEC/001,LAW 505-S,001,"Danay, Robert"
UBCV,2023-2024,ALRD,105,General,2024-01-09,10:30,12:30,LEC,LAW-V,LAW 509-W/LEC/001, , ,"Flynn, Alexandra"
UBCV,2023-2024,ALRD,105,General,2024-01-16,10:30,12:30,LEC,LAW-V,LAW 509-W/LEC/001, , ,"Flynn, Alexandra"
UBCV,2023-2024,ALRD,105,General,2024-01-23,10:30,12:30,LEC,LAW-V,LAW 509-W/LEC/001, , ,"Flynn, Alexandra"
UBCV,2023-2024,ALRD,105,General,2024-01-30,10:30,12:30,LEC,LAW-V,LAW 509-W/LEC/001, , ,"Flynn, Alexandra"
UBCV,2023-2024,ALRD,105,General,2024-02-06,10:30,12:30,LEC,LAW-V,LAW 509-W/LEC/001, , ,"Flynn, Alexandra"
UBCV,2023-2024,ALRD,105,General,2024-02-13,10:30,12:30,LEC,LAW-V,LAW 509-W/LEC/001, , ,"Flynn, Alexandra"
UBCV,2023-2024,ALRD,105,General,2024-02-27,10:30,12:30,LEC,LAW-V,LAW 509-W/LEC/001, , ,"Flynn, Alexandra"
UBCV,2023-2024,ALRD,105,General,2024-03-05,10:30,12:30,LEC,LAW-V,LAW 509-W/LEC/001, , ,"Flynn, Alexandra"
UBCV,2023-2024,ALRD,105,General,2024-03-12,10:30,12:30,LEC,LAW-V,LAW 509-W/LEC/001, , ,"Flynn, Alexandra"
UBCV,2023-2024,ALRD,105,General,2024-03-19,10:30,12:30,LEC,LAW-V,LAW 509-W/LEC/001, , ,"Flynn, Alexandra"
UBCV,2023-2024,ALRD,105,General,2024-03-26,10:30,12:30,LEC,LAW-V,LAW 509-W/LEC/001, , ,"Flynn, Alexandra"
UBCV,2023-2024,ALRD,105,General,2024-04-02,10:30,12:30,LEC,LAW-V,LAW 509-W/LEC/001, , ,"Flynn, Alexandra"
UBCV,2023-2024,ALRD,105,General,2024-04-09,10:30,12:30,LEC,LAW-V,LAW 509-W/LEC/001, , ,"Flynn, Alexandra"
UBCV,2023-2024,ALRD,105,General,2023-09-05,11:00,12:30,LEC,LAW-V,LAW 468-W/LEC/002, ,002,"Affolder, Natasha"
UBCV,2023-2024,ALRD,105,General,2023-09-12,11:00,12:30,LEC,LAW-V,LAW 468-W/LEC/002, ,002,"Affolder, Natasha"
UBCV,2023-2024,ALRD,105,General,2023-09-19,11:00,12:30,LEC,LAW-V,LAW 468-W/LEC/002, ,002,"Affolder, Natasha"
UBCV,2023-2024,ALRD,105,General,2023-09-26,11:00,12:30,LEC,LAW-V,LAW 468-W/LEC/002, ,002,"Affolder, Natasha"
UBCV,2023-2024,ALRD,105,General,2023-10-03,11:00,12:30,LEC,LAW-V,LAW 468-W/LEC/002, ,002,"Affolder, Natasha"
UBCV,2023-2024,ALRD,105,General,2023-10-10,11:00,12:30,LEC,LAW-V,LAW 468-W/LEC/002, ,002,"Affolder, Natasha"
UBCV,2023-2024,ALRD,105,General,2023-10-17,11:00,12:30,LEC,LAW-V,LAW 468-W/LEC/002, ,002,"Affolder, Natasha"
UBCV,2023-2024,ALRD,105,General,2023-10-24,11:00,12:30,LEC,LAW-V,LAW 468-W/LEC/002, ,002,"Affolder, Natasha"
UBCV,2023-2024,ALRD,105,General,2023-10-31,11:00,12:30,LEC,LAW-V,LAW 468-W/LEC/002, ,002,"Affolder, Natasha"
UBCV,2023-2024,ALRD,105,General,2023-11-07,11:00,12:30,LEC,LAW-V,LAW 468-W/LEC/002, ,002,"Affolder, Natasha"
UBCV,2023-2024,ALRD,105,General,2023-11-14,11:00,12:30,LEC,LAW-V,LAW 468-W/LEC/002, ,002,"Affolder, Natasha"
UBCV,2023-2024,ALRD,105,General,2023-11-21,11:00,12:30,LEC,LAW-V,LAW 468-W/LEC/002, ,002,"Affolder, Natasha"
UBCV,2023-2024,ALRD,105,General,2023-11-28,11:00,12:30,LEC,LAW-V,LAW 468-W/LEC/002, ,002,"Affolder, Natasha"
UBCV,2023-2024,ALRD,105,General,2023-12-05,11:00,12:30,LEC,LAW-V,LAW 468-W/LEC/002, ,002,"Affolder, Natasha"
UBCV,2023-2024,ALRD,111,General,2023-09-05,11:00,12:30,LEC,LAW-V,LAW 588-W/LEC/002, ,002,"Affolder, Natasha"
